ts_name,compression,tol_used,error,SAX_2,oneD_SAX_2,ABBA_2,SAX_DTW,oneD_SAX_DTW,ABBA_DTW,SAX_2_diff,oneD_SAX_2_diff,ABBA_2_diff,SAX_DTW_diff,oneD_SAX_DTW_diff,ABBA_DTW_diff
Trace_TRAIN.tsv_0,0.04727272727272727,0.1,0,8.504623646064909,10.951384742048994,43.524431821618414,6.155713771994994,7.183398504231202,0.9615812699742615,4.792667006961251,4.623333295001589,6.445655877859712,2.3464181973775915,2.37654337834666,0.902944728018252
Worms_TRAIN.tsv_0,0.15444444444444444,0.05,0,7.374616984477659,14.041566621289858,27.977377661202922,7.072440612731267,11.587147658552574,2.7844633876355886,4.088085644295296,4.460339879104641,2.286095131425638,3.455068175119923,3.725683770930606,1.0676628768741914
Worms_TEST.tsv_0,0.15222222222222223,0.05,0,7.180125067033449,12.174855540853695,27.54672353671135,6.913479513641103,9.957661179548078,4.001738638161806,3.7738547500545305,4.330457668261022,1.7768787638256116,3.31190765540967,3.665513828588142,0.9678585607680925
PowerCons_TRAIN.tsv_0,0.19444444444444445,0.30000000000000004,0,5.114345652594479,7.147323173055649,14.197365831274553,4.503508361826268,6.348255358745124,2.5805789541238013,4.769572798594886,4.885547275862023,5.922921483233059,3.5884589331440853,3.013221358654119,2.3210521955980643
PowerCons_TEST.tsv_0,0.1736111111111111,0.1,0,4.772546493623481,7.177255538437147,15.720364417148907,4.5947534117935165,6.701717022003394,1.1955036183599972,4.555570071476846,4.611953207053461,5.81572533693792,3.5814811525520236,3.4750103030292094,1.002712864635866
DiatomSizeReduction_TRAIN.tsv_0,0.0463768115942029,0.05,0,5.148332980422533,5.874032762063724,7.42331666204294,4.789491391181569,2.6518733862762294,0.5841664998265674,3.2235888363603884,1.4742301724786238,0.411722080172863,3.143699154965013,1.3485338125380586,0.2828105495806662
DiatomSizeReduction_TEST.tsv_0,0.04927536231884058,0.05,0,4.916441121517272,5.622689073931819,2.621125459702363,4.496707340016209,2.2695713649501195,0.7224402974063451,3.181033686939249,1.3606332428171402,0.2937636573192536,3.141675329729808,1.2616988641359592,0.23184653974947064
GunPoint_TRAIN.tsv_0,0.11333333333333333,0.05,0,2.3399322425603866,5.5100755313394485,14.475385317119159,2.02189895500581,4.481879037112499,0.2958752929377318,1.9354405191116528,1.3849538076154766,1.2305777945824197,1.761522287285907,1.0931969249301785,0.2743343324600446
GunPoint_TEST.tsv_0,0.08666666666666667,0.05,0,2.888260306032925,3.1251265820410676,8.185514171807887,2.326407536971876,2.0269651606088934,0.31640918101097626,1.7069108465607759,1.6744097021404563,0.7548007879179635,1.6218922758120176,1.5752723129381538,0.20406175947033076
GestureMidAirD1_TEST.tsv_2,0.05325443786982249,0.05,0,2.6777263814671355,6.390626989576643,0.5406500446041023,2.144793177318717,5.523923045513119,0.2618905675568331,1.5531348727851808,1.821046428494761,0.1931576066687167,1.447370340522924,1.7051388930011988,0.17771154873217743
